"model","scenario","ensemble","year","variable","value"
"NorESM2-MM","ssp370","r1i1p1f1",1901,"global_tas",0.0309332515636811
"NorESM2-MM","ssp370","r1i1p1f1",1901,"sst",0.0162548850588235
"NorESM2-MM","ssp370","r1i1p1f1",1901,"land_tas",0.063287058823505
"NorESM2-MM","ssp370","r1i1p1f1",1902,"global_tas",-0.0545589503533392
"NorESM2-MM","ssp370","r1i1p1f1",1902,"sst",-0.00774394494117647
"NorESM2-MM","ssp370","r1i1p1f1",1902,"land_tas",-0.223092941176503
"NorESM2-MM","ssp370","r1i1p1f1",1903,"global_tas",-0.0510671823338384
"NorESM2-MM","ssp370","r1i1p1f1",1903,"sst",0.0553238050588235
"NorESM2-MM","ssp370","r1i1p1f1",1903,"land_tas",-0.236662941176462
"NorESM2-MM","ssp370","r1i1p1f1",1904,"global_tas",-0.0489116379843608
"NorESM2-MM","ssp370","r1i1p1f1",1904,"sst",-0.0414804449411765
"NorESM2-MM","ssp370","r1i1p1f1",1904,"land_tas",-0.118142941176473
"NorESM2-MM","ssp370","r1i1p1f1",1905,"global_tas",-0.178787740895643
"NorESM2-MM","ssp370","r1i1p1f1",1905,"sst",-0.151563244941176
"NorESM2-MM","ssp370","r1i1p1f1",1905,"land_tas",-0.169502941176461
"NorESM2-MM","ssp370","r1i1p1f1",1906,"global_tas",-0.151956251503293
"NorESM2-MM","ssp370","r1i1p1f1",1906,"sst",-0.161108844941176
"NorESM2-MM","ssp370","r1i1p1f1",1906,"land_tas",-0.1587929411765
"NorESM2-MM","ssp370","r1i1p1f1",1907,"global_tas",-0.265727913387536
"NorESM2-MM","ssp370","r1i1p1f1",1907,"sst",-0.150335244941176
"NorESM2-MM","ssp370","r1i1p1f1",1907,"land_tas",-0.369422941176481
"NorESM2-MM","ssp370","r1i1p1f1",1908,"global_tas",-0.180854776150227
"NorESM2-MM","ssp370","r1i1p1f1",1908,"sst",-0.0655108649411765
"NorESM2-MM","ssp370","r1i1p1f1",1908,"land_tas",-0.403722941176454
"NorESM2-MM","ssp370","r1i1p1f1",1909,"global_tas",-0.138708400636574
"NorESM2-MM","ssp370","r1i1p1f1",1909,"sst",-0.0925320449411765
"NorESM2-MM","ssp370","r1i1p1f1",1909,"land_tas",-0.310662941176474
"NorESM2-MM","ssp370","r1i1p1f1",1910,"global_tas",-0.124343508581035
"NorESM2-MM","ssp370","r1i1p1f1",1910,"sst",-0.0440907849411765
"NorESM2-MM","ssp370","r1i1p1f1",1910,"land_tas",-0.211682941176491
"NorESM2-MM","ssp370","r1i1p1f1",1911,"global_tas",0.132385423220057
"NorESM2-MM","ssp370","r1i1p1f1",1911,"sst",0.153060855058824
"NorESM2-MM","ssp370","r1i1p1f1",1911,"land_tas",0.223337058823518
"NorESM2-MM","ssp370","r1i1p1f1",1912,"global_tas",0.031166769337517
"NorESM2-MM","ssp370","r1i1p1f1",1912,"sst",0.135972355058824
"NorESM2-MM","ssp370","r1i1p1f1",1912,"land_tas",-0.0333029411764869
"NorESM2-MM","ssp370","r1i1p1f1",1913,"global_tas",0.057337045177519
"NorESM2-MM","ssp370","r1i1p1f1",1913,"sst",0.111428755058824
"NorESM2-MM","ssp370","r1i1p1f1",1913,"land_tas",0.0329170588235002
"NorESM2-MM","ssp370","r1i1p1f1",1914,"global_tas",0.130742334325646
"NorESM2-MM","ssp370","r1i1p1f1",1914,"sst",0.119648755058824
"NorESM2-MM","ssp370","r1i1p1f1",1914,"land_tas",0.147997058823535
"NorESM2-MM","ssp370","r1i1p1f1",1915,"global_tas",0.010073679829361
"NorESM2-MM","ssp370","r1i1p1f1",1915,"sst",-0.0222339449411765
"NorESM2-MM","ssp370","r1i1p1f1",1915,"land_tas",0.0316070588235107
"NorESM2-MM","ssp370","r1i1p1f1",1916,"global_tas",-0.0928095888316989
"NorESM2-MM","ssp370","r1i1p1f1",1916,"sst",-0.0805027849411765
"NorESM2-MM","ssp370","r1i1p1f1",1916,"land_tas",-0.183162941176477
"NorESM2-MM","ssp370","r1i1p1f1",1917,"global_tas",-0.00716108708047614
"NorESM2-MM","ssp370","r1i1p1f1",1917,"sst",-0.0392073649411765
"NorESM2-MM","ssp370","r1i1p1f1",1917,"land_tas",0.0189370588234965
"NorESM2-MM","ssp370","r1i1p1f1",1918,"global_tas",-0.00966038763294819
"NorESM2-MM","ssp370","r1i1p1f1",1918,"sst",0.0338021350588235
"NorESM2-MM","ssp370","r1i1p1f1",1918,"land_tas",0.0185170588235337
"NorESM2-MM","ssp370","r1i1p1f1",1919,"global_tas",0.125796997430541
"NorESM2-MM","ssp370","r1i1p1f1",1919,"sst",0.109851555058824
"NorESM2-MM","ssp370","r1i1p1f1",1919,"land_tas",0.123767058823546
"NorESM2-MM","ssp370","r1i1p1f1",1920,"global_tas",0.140063181305777
"NorESM2-MM","ssp370","r1i1p1f1",1920,"sst",0.0866835550588235
"NorESM2-MM","ssp370","r1i1p1f1",1920,"land_tas",0.298607058823507
"NorESM2-MM","ssp370","r1i1p1f1",1921,"global_tas",0.0659452201281283
"NorESM2-MM","ssp370","r1i1p1f1",1921,"sst",0.0432013850588235
"NorESM2-MM","ssp370","r1i1p1f1",1921,"land_tas",0.175437058823547
"NorESM2-MM","ssp370","r1i1p1f1",1922,"global_tas",-0.135804779160765
"NorESM2-MM","ssp370","r1i1p1f1",1922,"sst",-0.129108344941176
"NorESM2-MM","ssp370","r1i1p1f1",1922,"land_tas",-0.133662941176453
"NorESM2-MM","ssp370","r1i1p1f1",1923,"global_tas",-0.261364260148525
"NorESM2-MM","ssp370","r1i1p1f1",1923,"sst",-0.187324944941176
"NorESM2-MM","ssp370","r1i1p1f1",1923,"land_tas",-0.411632941176492
"NorESM2-MM","ssp370","r1i1p1f1",1924,"global_tas",-0.260862696591857
"NorESM2-MM","ssp370","r1i1p1f1",1924,"sst",-0.172899144941176
"NorESM2-MM","ssp370","r1i1p1f1",1924,"land_tas",-0.290362941176454
"NorESM2-MM","ssp370","r1i1p1f1",1925,"global_tas",-0.295613022399266
"NorESM2-MM","ssp370","r1i1p1f1",1925,"sst",-0.234438844941176
"NorESM2-MM","ssp370","r1i1p1f1",1925,"land_tas",-0.330512941176494
"NorESM2-MM","ssp370","r1i1p1f1",1926,"global_tas",-0.148139381028443
"NorESM2-MM","ssp370","r1i1p1f1",1926,"sst",-0.139689544941176
"NorESM2-MM","ssp370","r1i1p1f1",1926,"land_tas",-0.209482941176475
"NorESM2-MM","ssp370","r1i1p1f1",1927,"global_tas",-0.0605508682014033
"NorESM2-MM","ssp370","r1i1p1f1",1927,"sst",-0.107268744941176
"NorESM2-MM","ssp370","r1i1p1f1",1927,"land_tas",-0.00836294117647185
"NorESM2-MM","ssp370","r1i1p1f1",1928,"global_tas",-0.0744455286359766
"NorESM2-MM","ssp370","r1i1p1f1",1928,"sst",-0.0419234449411765
"NorESM2-MM","ssp370","r1i1p1f1",1928,"land_tas",-0.197212941176474
"NorESM2-MM","ssp370","r1i1p1f1",1929,"global_tas",-0.0550884672430811
"NorESM2-MM","ssp370","r1i1p1f1",1929,"sst",0.0219411350588235
"NorESM2-MM","ssp370","r1i1p1f1",1929,"land_tas",-0.183262941176451
"NorESM2-MM","ssp370","r1i1p1f1",1930,"global_tas",0.176032217855663
"NorESM2-MM","ssp370","r1i1p1f1",1930,"sst",0.136754955058824
"NorESM2-MM","ssp370","r1i1p1f1",1930,"land_tas",0.207117058823542
"NorESM2-MM","ssp370","r1i1p1f1",1931,"global_tas",0.23875211862736
"NorESM2-MM","ssp370","r1i1p1f1",1931,"sst",0.136614155058824
"NorESM2-MM","ssp370","r1i1p1f1",1931,"land_tas",0.398577058823548
"NorESM2-MM","ssp370","r1i1p1f1",1932,"global_tas",-0.120975314360976
"NorESM2-MM","ssp370","r1i1p1f1",1932,"sst",-0.131755644941176
"NorESM2-MM","ssp370","r1i1p1f1",1932,"land_tas",-0.140202941176483
"NorESM2-MM","ssp370","r1i1p1f1",1933,"global_tas",0.0341941381246897
"NorESM2-MM","ssp370","r1i1p1f1",1933,"sst",0.0305488050588235
"NorESM2-MM","ssp370","r1i1p1f1",1933,"land_tas",0.0800670588235448
"NorESM2-MM","ssp370","r1i1p1f1",1934,"global_tas",0.158040260493181
"NorESM2-MM","ssp370","r1i1p1f1",1934,"sst",0.167783055058824
"NorESM2-MM","ssp370","r1i1p1f1",1934,"land_tas",0.269067058823509
"NorESM2-MM","ssp370","r1i1p1f1",1935,"global_tas",0.00903357991671783
"NorESM2-MM","ssp370","r1i1p1f1",1935,"sst",0.000540719058823531
"NorESM2-MM","ssp370","r1i1p1f1",1935,"land_tas",0.0890670588235025
"NorESM2-MM","ssp370","r1i1p1f1",1936,"global_tas",-0.140253538233026
"NorESM2-MM","ssp370","r1i1p1f1",1936,"sst",-0.0836181949411765
"NorESM2-MM","ssp370","r1i1p1f1",1936,"land_tas",-0.202642941176464
"NorESM2-MM","ssp370","r1i1p1f1",1937,"global_tas",-0.0647654125198756
"NorESM2-MM","ssp370","r1i1p1f1",1937,"sst",-0.0168561949411765
"NorESM2-MM","ssp370","r1i1p1f1",1937,"land_tas",-0.151432941176495
"NorESM2-MM","ssp370","r1i1p1f1",1938,"global_tas",0.094407023311021
"NorESM2-MM","ssp370","r1i1p1f1",1938,"sst",0.0602265550588235
"NorESM2-MM","ssp370","r1i1p1f1",1938,"land_tas",0.146717058823526
"NorESM2-MM","ssp370","r1i1p1f1",1939,"global_tas",0.174445083952833
"NorESM2-MM","ssp370","r1i1p1f1",1939,"sst",0.149056155058824
"NorESM2-MM","ssp370","r1i1p1f1",1939,"land_tas",0.169917058823501
"NorESM2-MM","ssp370","r1i1p1f1",1940,"global_tas",0.261251982005206
"NorESM2-MM","ssp370","r1i1p1f1",1940,"sst",0.175917855058824
"NorESM2-MM","ssp370","r1i1p1f1",1940,"land_tas",0.33446705882352
"NorESM2-MM","ssp370","r1i1p1f1",1941,"global_tas",0.185661027870424
"NorESM2-MM","ssp370","r1i1p1f1",1941,"sst",0.150906355058824
"NorESM2-MM","ssp370","r1i1p1f1",1941,"land_tas",0.21355705882354
"NorESM2-MM","ssp370","r1i1p1f1",1942,"global_tas",0.17068619315944
"NorESM2-MM","ssp370","r1i1p1f1",1942,"sst",0.161318455058824
"NorESM2-MM","ssp370","r1i1p1f1",1942,"land_tas",0.209837058823553
"NorESM2-MM","ssp370","r1i1p1f1",1943,"global_tas",0.045049979256703
"NorESM2-MM","ssp370","r1i1p1f1",1943,"sst",0.0371862150588235
"NorESM2-MM","ssp370","r1i1p1f1",1943,"land_tas",0.0964870588235271
"NorESM2-MM","ssp370","r1i1p1f1",1944,"global_tas",-0.00704292116205352
"NorESM2-MM","ssp370","r1i1p1f1",1944,"sst",-0.0618435349411765
"NorESM2-MM","ssp370","r1i1p1f1",1944,"land_tas",-0.140082941176502
"NorESM2-MM","ssp370","r1i1p1f1",1945,"global_tas",0.0746330169360476
"NorESM2-MM","ssp370","r1i1p1f1",1945,"sst",0.0567740550588235
"NorESM2-MM","ssp370","r1i1p1f1",1945,"land_tas",0.132437058823541
"NorESM2-MM","ssp370","r1i1p1f1",1946,"global_tas",0.0110971467204877
"NorESM2-MM","ssp370","r1i1p1f1",1946,"sst",0.0688308050588235
"NorESM2-MM","ssp370","r1i1p1f1",1946,"land_tas",0.0129370588235247
"NorESM2-MM","ssp370","r1i1p1f1",1947,"global_tas",0.000158148178684314
"NorESM2-MM","ssp370","r1i1p1f1",1947,"sst",0.0794313050588235
"NorESM2-MM","ssp370","r1i1p1f1",1947,"land_tas",0.0522670588235314
"NorESM2-MM","ssp370","r1i1p1f1",1948,"global_tas",0.21408153224337
"NorESM2-MM","ssp370","r1i1p1f1",1948,"sst",0.143954755058824
"NorESM2-MM","ssp370","r1i1p1f1",1948,"land_tas",0.395737058823499
"NorESM2-MM","ssp370","r1i1p1f1",1949,"global_tas",0.191041960820598
"NorESM2-MM","ssp370","r1i1p1f1",1949,"sst",0.119404455058824
"NorESM2-MM","ssp370","r1i1p1f1",1949,"land_tas",0.2122670588235
"NorESM2-MM","ssp370","r1i1p1f1",1950,"global_tas",0.254370210955244
"NorESM2-MM","ssp370","r1i1p1f1",1950,"sst",0.178718055058824
"NorESM2-MM","ssp370","r1i1p1f1",1950,"land_tas",0.355397058823542
"NorESM2-MM","ssp370","r1i1p1f1",1951,"global_tas",0.3402336990913
"NorESM2-MM","ssp370","r1i1p1f1",1951,"sst",0.257032355058824
"NorESM2-MM","ssp370","r1i1p1f1",1951,"land_tas",0.405687058823503
"NorESM2-MM","ssp370","r1i1p1f1",1952,"global_tas",0.162711360129492
"NorESM2-MM","ssp370","r1i1p1f1",1952,"sst",0.113745555058824
"NorESM2-MM","ssp370","r1i1p1f1",1952,"land_tas",0.174537058823546
"NorESM2-MM","ssp370","r1i1p1f1",1953,"global_tas",0.136391966571011
"NorESM2-MM","ssp370","r1i1p1f1",1953,"sst",0.119191955058824
"NorESM2-MM","ssp370","r1i1p1f1",1953,"land_tas",0.0815670588235093
"NorESM2-MM","ssp370","r1i1p1f1",1954,"global_tas",0.223640008260531
"NorESM2-MM","ssp370","r1i1p1f1",1954,"sst",0.138479355058824
"NorESM2-MM","ssp370","r1i1p1f1",1954,"land_tas",0.199207058823504
"NorESM2-MM","ssp370","r1i1p1f1",1955,"global_tas",0.0487730519315619
"NorESM2-MM","ssp370","r1i1p1f1",1955,"sst",0.0171581350588235
"NorESM2-MM","ssp370","r1i1p1f1",1955,"land_tas",-0.00446294117648449
"NorESM2-MM","ssp370","r1i1p1f1",1956,"global_tas",-0.058418651458851
"NorESM2-MM","ssp370","r1i1p1f1",1956,"sst",-0.0913642449411765
"NorESM2-MM","ssp370","r1i1p1f1",1956,"land_tas",-0.118662941176467
"NorESM2-MM","ssp370","r1i1p1f1",1957,"global_tas",-0.131519932865956
"NorESM2-MM","ssp370","r1i1p1f1",1957,"sst",-0.0964206449411765
"NorESM2-MM","ssp370","r1i1p1f1",1957,"land_tas",-0.319592941176495
"NorESM2-MM","ssp370","r1i1p1f1",1958,"global_tas",-0.0482133325463678
"NorESM2-MM","ssp370","r1i1p1f1",1958,"sst",0.0305824650588235
"NorESM2-MM","ssp370","r1i1p1f1",1958,"land_tas",-0.321722941176461
"NorESM2-MM","ssp370","r1i1p1f1",1959,"global_tas",0.163249644201812
"NorESM2-MM","ssp370","r1i1p1f1",1959,"sst",0.175523755058824
"NorESM2-MM","ssp370","r1i1p1f1",1959,"land_tas",0.184897058823537
"NorESM2-MM","ssp370","r1i1p1f1",1960,"global_tas",0.232555918061735
"NorESM2-MM","ssp370","r1i1p1f1",1960,"sst",0.187432755058824
"NorESM2-MM","ssp370","r1i1p1f1",1960,"land_tas",0.280997058823516
"NorESM2-MM","ssp370","r1i1p1f1",1961,"global_tas",0.36399345272207
"NorESM2-MM","ssp370","r1i1p1f1",1961,"sst",0.270682455058824
"NorESM2-MM","ssp370","r1i1p1f1",1961,"land_tas",0.498277058823533
"NorESM2-MM","ssp370","r1i1p1f1",1962,"global_tas",0.359329226498005
"NorESM2-MM","ssp370","r1i1p1f1",1962,"sst",0.291307555058824
"NorESM2-MM","ssp370","r1i1p1f1",1962,"land_tas",0.519397058823529
"NorESM2-MM","ssp370","r1i1p1f1",1963,"global_tas",0.0696487093431415
"NorESM2-MM","ssp370","r1i1p1f1",1963,"sst",0.0679073850588235
"NorESM2-MM","ssp370","r1i1p1f1",1963,"land_tas",-0.0215629411764553
"NorESM2-MM","ssp370","r1i1p1f1",1964,"global_tas",-0.139039241459159
"NorESM2-MM","ssp370","r1i1p1f1",1964,"sst",-0.113897244941176
"NorESM2-MM","ssp370","r1i1p1f1",1964,"land_tas",-0.162332941176487
"NorESM2-MM","ssp370","r1i1p1f1",1965,"global_tas",-0.250227331515873
"NorESM2-MM","ssp370","r1i1p1f1",1965,"sst",-0.139247444941176
"NorESM2-MM","ssp370","r1i1p1f1",1965,"land_tas",-0.356362941176485
"NorESM2-MM","ssp370","r1i1p1f1",1966,"global_tas",-0.324906446203101
"NorESM2-MM","ssp370","r1i1p1f1",1966,"sst",-0.190719544941176
"NorESM2-MM","ssp370","r1i1p1f1",1966,"land_tas",-0.342142941176462
"NorESM2-MM","ssp370","r1i1p1f1",1967,"global_tas",-0.477463102120453
"NorESM2-MM","ssp370","r1i1p1f1",1967,"sst",-0.320276244941176
"NorESM2-MM","ssp370","r1i1p1f1",1967,"land_tas",-0.771862941176494
"NorESM2-MM","ssp370","r1i1p1f1",1968,"global_tas",-0.302428506445381
"NorESM2-MM","ssp370","r1i1p1f1",1968,"sst",-0.219358944941176
"NorESM2-MM","ssp370","r1i1p1f1",1968,"land_tas",-0.5338829411765
"NorESM2-MM","ssp370","r1i1p1f1",1969,"global_tas",-0.335903899660707
"NorESM2-MM","ssp370","r1i1p1f1",1969,"sst",-0.216604244941176
"NorESM2-MM","ssp370","r1i1p1f1",1969,"land_tas",-0.459722941176494
"NorESM2-MM","ssp370","r1i1p1f1",1970,"global_tas",-0.28037970887965
"NorESM2-MM","ssp370","r1i1p1f1",1970,"sst",-0.198257544941176
"NorESM2-MM","ssp370","r1i1p1f1",1970,"land_tas",-0.469492941176497
"NorESM2-MM","ssp370","r1i1p1f1",1971,"global_tas",-0.280205263795608
"NorESM2-MM","ssp370","r1i1p1f1",1971,"sst",-0.173814144941176
"NorESM2-MM","ssp370","r1i1p1f1",1971,"land_tas",-0.600902941176457
"NorESM2-MM","ssp370","r1i1p1f1",1972,"global_tas",-0.0484067205161409
"NorESM2-MM","ssp370","r1i1p1f1",1972,"sst",-0.00128369494117647
"NorESM2-MM","ssp370","r1i1p1f1",1972,"land_tas",-0.198402941176482
"NorESM2-MM","ssp370","r1i1p1f1",1973,"global_tas",-0.0117565838710334
"NorESM2-MM","ssp370","r1i1p1f1",1973,"sst",0.0574663050588235
"NorESM2-MM","ssp370","r1i1p1f1",1973,"land_tas",-0.199222941176458
"NorESM2-MM","ssp370","r1i1p1f1",1974,"global_tas",0.117722449788971
"NorESM2-MM","ssp370","r1i1p1f1",1974,"sst",0.185811455058824
"NorESM2-MM","ssp370","r1i1p1f1",1974,"land_tas",0.0165970588235496
"NorESM2-MM","ssp370","r1i1p1f1",1975,"global_tas",0.152220143086538
"NorESM2-MM","ssp370","r1i1p1f1",1975,"sst",0.215469955058824
"NorESM2-MM","ssp370","r1i1p1f1",1975,"land_tas",0.032007058823524
"NorESM2-MM","ssp370","r1i1p1f1",1976,"global_tas",0.0600100898116125
"NorESM2-MM","ssp370","r1i1p1f1",1976,"sst",-0.0155661149411765
"NorESM2-MM","ssp370","r1i1p1f1",1976,"land_tas",-0.00721294117647631
"NorESM2-MM","ssp370","r1i1p1f1",1977,"global_tas",0.164474222667593
"NorESM2-MM","ssp370","r1i1p1f1",1977,"sst",0.0811353850588235
"NorESM2-MM","ssp370","r1i1p1f1",1977,"land_tas",0.1306070588235
"NorESM2-MM","ssp370","r1i1p1f1",1978,"global_tas",0.265317337912848
"NorESM2-MM","ssp370","r1i1p1f1",1978,"sst",0.205122255058824
"NorESM2-MM","ssp370","r1i1p1f1",1978,"land_tas",0.283807058823527
"NorESM2-MM","ssp370","r1i1p1f1",1979,"global_tas",0.343314149630999
"NorESM2-MM","ssp370","r1i1p1f1",1979,"sst",0.246623755058824
"NorESM2-MM","ssp370","r1i1p1f1",1979,"land_tas",0.575857058823544
"NorESM2-MM","ssp370","r1i1p1f1",1980,"global_tas",0.140997133218889
"NorESM2-MM","ssp370","r1i1p1f1",1980,"sst",0.0885871350588235
"NorESM2-MM","ssp370","r1i1p1f1",1980,"land_tas",0.299797058823515
"NorESM2-MM","ssp370","r1i1p1f1",1981,"global_tas",0.138559835743365
"NorESM2-MM","ssp370","r1i1p1f1",1981,"sst",0.106756555058824
"NorESM2-MM","ssp370","r1i1p1f1",1981,"land_tas",0.0862670588235233
"NorESM2-MM","ssp370","r1i1p1f1",1982,"global_tas",0.0400654324389507
"NorESM2-MM","ssp370","r1i1p1f1",1982,"sst",-0.0171170349411765
"NorESM2-MM","ssp370","r1i1p1f1",1982,"land_tas",-0.058022941176489
"NorESM2-MM","ssp370","r1i1p1f1",1983,"global_tas",-0.131919190745919
"NorESM2-MM","ssp370","r1i1p1f1",1983,"sst",-0.0905684449411765
"NorESM2-MM","ssp370","r1i1p1f1",1983,"land_tas",-0.321942941176474
"NorESM2-MM","ssp370","r1i1p1f1",1984,"global_tas",-0.138015952675005
"NorESM2-MM","ssp370","r1i1p1f1",1984,"sst",-0.0161496149411765
"NorESM2-MM","ssp370","r1i1p1f1",1984,"land_tas",-0.390512941176496
"NorESM2-MM","ssp370","r1i1p1f1",1985,"global_tas",0.0506320934258611
"NorESM2-MM","ssp370","r1i1p1f1",1985,"sst",-0.00205728494117647
"NorESM2-MM","ssp370","r1i1p1f1",1985,"land_tas",-0.0650429411765003
"NorESM2-MM","ssp370","r1i1p1f1",1986,"global_tas",0.00968534587383374
"NorESM2-MM","ssp370","r1i1p1f1",1986,"sst",0.00202071905882353
"NorESM2-MM","ssp370","r1i1p1f1",1986,"land_tas",0.00551705882350007
"NorESM2-MM","ssp370","r1i1p1f1",1987,"global_tas",-0.14527304062949
"NorESM2-MM","ssp370","r1i1p1f1",1987,"sst",-0.140997744941176
"NorESM2-MM","ssp370","r1i1p1f1",1987,"land_tas",-0.268712941176489
"NorESM2-MM","ssp370","r1i1p1f1",1988,"global_tas",-0.00376140565282412
"NorESM2-MM","ssp370","r1i1p1f1",1988,"sst",0.00311555205882353
"NorESM2-MM","ssp370","r1i1p1f1",1988,"land_tas",-0.126232941176454
"NorESM2-MM","ssp370","r1i1p1f1",1989,"global_tas",0.245469411705812
"NorESM2-MM","ssp370","r1i1p1f1",1989,"sst",0.227528955058824
"NorESM2-MM","ssp370","r1i1p1f1",1989,"land_tas",0.145107058823498
"NorESM2-MM","ssp370","r1i1p1f1",1990,"global_tas",0.790582107398279
"NorESM2-MM","ssp370","r1i1p1f1",1990,"sst",0.511122255058823
"NorESM2-MM","ssp370","r1i1p1f1",1990,"land_tas",1.0263870588235
"NorESM2-MM","ssp370","r1i1p1f1",1991,"global_tas",0.494135281780189
"NorESM2-MM","ssp370","r1i1p1f1",1991,"sst",0.307460055058824
"NorESM2-MM","ssp370","r1i1p1f1",1991,"land_tas",0.627977058823546
"NorESM2-MM","ssp370","r1i1p1f1",1992,"global_tas",0.0937729783898931
"NorESM2-MM","ssp370","r1i1p1f1",1992,"sst",0.0194182190588235
"NorESM2-MM","ssp370","r1i1p1f1",1992,"land_tas",0.0251070588235507
"NorESM2-MM","ssp370","r1i1p1f1",1993,"global_tas",0.197194278424888
"NorESM2-MM","ssp370","r1i1p1f1",1993,"sst",0.117621255058824
"NorESM2-MM","ssp370","r1i1p1f1",1993,"land_tas",0.149937058823525
"NorESM2-MM","ssp370","r1i1p1f1",1994,"global_tas",0.468030613466226
"NorESM2-MM","ssp370","r1i1p1f1",1994,"sst",0.307213455058824
"NorESM2-MM","ssp370","r1i1p1f1",1994,"land_tas",0.639117058823501
"NorESM2-MM","ssp370","r1i1p1f1",1995,"global_tas",0.435127172536852
"NorESM2-MM","ssp370","r1i1p1f1",1995,"sst",0.280036055058824
"NorESM2-MM","ssp370","r1i1p1f1",1995,"land_tas",0.509997058823501
"NorESM2-MM","ssp370","r1i1p1f1",1996,"global_tas",0.50095651558388
"NorESM2-MM","ssp370","r1i1p1f1",1996,"sst",0.346611055058824
"NorESM2-MM","ssp370","r1i1p1f1",1996,"land_tas",0.637777058823531
"NorESM2-MM","ssp370","r1i1p1f1",1997,"global_tas",0.387927865086283
"NorESM2-MM","ssp370","r1i1p1f1",1997,"sst",0.168040355058824
"NorESM2-MM","ssp370","r1i1p1f1",1997,"land_tas",0.71453705882351
"NorESM2-MM","ssp370","r1i1p1f1",1998,"global_tas",0.0785297862685184
"NorESM2-MM","ssp370","r1i1p1f1",1998,"sst",-0.0630161949411765
"NorESM2-MM","ssp370","r1i1p1f1",1998,"land_tas",0.2125370588235
"NorESM2-MM","ssp370","r1i1p1f1",1999,"global_tas",-0.0680539056843372
"NorESM2-MM","ssp370","r1i1p1f1",1999,"sst",-0.151016544941176
"NorESM2-MM","ssp370","r1i1p1f1",1999,"land_tas",-0.0457829411764692
"NorESM2-MM","ssp370","r1i1p1f1",2000,"global_tas",-0.0386454874563356
"NorESM2-MM","ssp370","r1i1p1f1",2000,"sst",-0.125821544941176
"NorESM2-MM","ssp370","r1i1p1f1",2000,"land_tas",0.0182370588235017
"NorESM2-MM","ssp370","r1i1p1f1",2001,"global_tas",0.273864806549113
"NorESM2-MM","ssp370","r1i1p1f1",2001,"sst",0.113280755058824
"NorESM2-MM","ssp370","r1i1p1f1",2001,"land_tas",0.378317058823541
"NorESM2-MM","ssp370","r1i1p1f1",2002,"global_tas",0.420768320067623
"NorESM2-MM","ssp370","r1i1p1f1",2002,"sst",0.225946655058824
"NorESM2-MM","ssp370","r1i1p1f1",2002,"land_tas",0.505397058823519
"NorESM2-MM","ssp370","r1i1p1f1",2003,"global_tas",0.615199050990554
"NorESM2-MM","ssp370","r1i1p1f1",2003,"sst",0.383781955058824
"NorESM2-MM","ssp370","r1i1p1f1",2003,"land_tas",0.802537058823532
"NorESM2-MM","ssp370","r1i1p1f1",2004,"global_tas",0.84136045741127
"NorESM2-MM","ssp370","r1i1p1f1",2004,"sst",0.586223755058824
"NorESM2-MM","ssp370","r1i1p1f1",2004,"land_tas",1.18577705882353
"NorESM2-MM","ssp370","r1i1p1f1",2005,"global_tas",0.899354602223355
"NorESM2-MM","ssp370","r1i1p1f1",2005,"sst",0.585741255058823
"NorESM2-MM","ssp370","r1i1p1f1",2005,"land_tas",1.35490705882353
"NorESM2-MM","ssp370","r1i1p1f1",2006,"global_tas",0.614686345676205
"NorESM2-MM","ssp370","r1i1p1f1",2006,"sst",0.355224755058824
"NorESM2-MM","ssp370","r1i1p1f1",2006,"land_tas",0.964587058823497
"NorESM2-MM","ssp370","r1i1p1f1",2007,"global_tas",0.387467211235105
"NorESM2-MM","ssp370","r1i1p1f1",2007,"sst",0.176504355058824
"NorESM2-MM","ssp370","r1i1p1f1",2007,"land_tas",0.498537058823501
"NorESM2-MM","ssp370","r1i1p1f1",2008,"global_tas",0.318774987440577
"NorESM2-MM","ssp370","r1i1p1f1",2008,"sst",0.166136755058824
"NorESM2-MM","ssp370","r1i1p1f1",2008,"land_tas",0.483267058823515
"NorESM2-MM","ssp370","r1i1p1f1",2009,"global_tas",0.481961436954293
"NorESM2-MM","ssp370","r1i1p1f1",2009,"sst",0.311978055058824
"NorESM2-MM","ssp370","r1i1p1f1",2009,"land_tas",0.536037058823524
"NorESM2-MM","ssp370","r1i1p1f1",2010,"global_tas",0.499999840726048
"NorESM2-MM","ssp370","r1i1p1f1",2010,"sst",0.289166355058824
"NorESM2-MM","ssp370","r1i1p1f1",2010,"land_tas",0.659357058823502
"NorESM2-MM","ssp370","r1i1p1f1",2011,"global_tas",0.461272209827825
"NorESM2-MM","ssp370","r1i1p1f1",2011,"sst",0.255130255058824
"NorESM2-MM","ssp370","r1i1p1f1",2011,"land_tas",0.539387058823536
"NorESM2-MM","ssp370","r1i1p1f1",2012,"global_tas",0.572218451060508
"NorESM2-MM","ssp370","r1i1p1f1",2012,"sst",0.382076355058824
